gene_id	gene_name	pval
LOC111129834	LOC111129834	0.02544619645396638
LOC111103200	LOC111103200	0.025447008544605736
LOC111124960	LOC111124960	0.025449378421375485
LOC111110186	LOC111110186	0.025449871208962697
LOC111107150	LOC111107150	0.025450087667390278
LOC111138354	LOC111138354	0.025450234941292213
LOC111134689	LOC111134689	0.025454919248244584
LOC111119967	LOC111119967	0.025458081774403344
LOC111110672	LOC111110672	0.025466075781504272
LOC111112195	LOC111112195	0.025468236949023552
LOC111114801	LOC111114801	0.02546875717100739
LOC111127441	LOC111127441	0.025471317732661713
LOC111118806	LOC111118806	0.025476173527517253
LOC111105175	LOC111105175	0.02547635593736124
LOC111100941	LOC111100941	0.025476623932568665
LOC111132531	LOC111132531	0.02547663739008426
LOC111101402	LOC111101402	0.02547682525557715
LOC111100958	LOC111100958	0.02547732166572081
LOC111127786	LOC111127786	0.025485317405265148
LOC111102600	LOC111102600	0.025486075368187283
LOC111131459	LOC111131459	0.02550050913542925
LOC111102212	LOC111102212	0.025505308233662607
LOC111132338	LOC111132338	0.025506774876672918
LOC111120464	LOC111120464	0.025510934566313596
LOC111124356	LOC111124356	0.025512129189344132
LOC111122647	LOC111122647	0.02551407624989688
LOC111132952	LOC111132952	0.02551544188394546
LOC111137526	LOC111137526	0.02551815114295462
LOC111135062	LOC111135062	0.025519261359504507
LOC111110481	LOC111110481	0.025520456675929008
LOC111107198	LOC111107198	0.02552361580594088
LOC111133925	LOC111133925	0.02552855610742687
LOC111135826	LOC111135826	0.025529036935205474
LOC111128335	LOC111128335	0.025531724874106713
LOC111112189	LOC111112189	0.025532990158404
LOC111134555	LOC111134555	0.02553907281294149
LOC111102963	LOC111102963	0.02553922885775116
LOC111105177	LOC111105177	0.02553999506341533
LOC111134515	LOC111134515	0.02554423081927509
LOC111113941	LOC111113941	0.0255581828199702
LOC111100225	LOC111100225	0.02556536837612895
LOC111113275	LOC111113275	0.025568927376831672
LOC111116250	LOC111116250	0.02557054469628041
LOC111127917	LOC111127917	0.025570977288212685
LOC111106161	LOC111106161	0.025575990927559036
LOC111099895	LOC111099895	0.025576397098899868
LOC111137911	LOC111137911	0.02557665166928133
LOC111128593	LOC111128593	0.02558620714751951
LOC111117339	LOC111117339	0.025587753255837262
LOC111133062	LOC111133062	0.025591493332915823
LOC111111953	LOC111111953	0.02559605754922363
LOC111123050	LOC111123050	0.025600870942594632
LOC111108236	LOC111108236	0.02560399569919537
LOC111113642	LOC111113642	0.02560631423869688
LOC111138096	LOC111138096	0.02561040215581756
LOC111120970	LOC111120970	0.025612402417754813
LOC111100779	LOC111100779	0.025613111539570063
LOC111118772	LOC111118772	0.02561471748448864
LOC111125031	LOC111125031	0.025614750261978188
LOC111138071	LOC111138071	0.025617548724561418
LOC111119618	LOC111119618	0.025620541331933946
LOC111138292	LOC111138292	0.02562656505328533
LOC111130806	LOC111130806	0.025628116751891996
LOC111109031	LOC111109031	0.025628688680851188
LOC111133740	LOC111133740	0.025638310028052985
LOC111127632	LOC111127632	0.02563836778438833
LOC111106582	LOC111106582	0.025643247233247637
LOC111121500	LOC111121500	0.025643365622474625
LOC111131056	LOC111131056	0.025644076812476737
LOC111137047	LOC111137047	0.025645253353870932
LOC111125380	LOC111125380	0.025647522310114156
LOC111122356	LOC111122356	0.025650259723347113
LOC111104788	LOC111104788	0.02565976756566901
LOC111136274	LOC111136274	0.025677093380698277
LOC111107673	LOC111107673	0.02567838049196499
LOC111126927	LOC111126927	0.02568080946166122
LOC111099971	LOC111099971	0.025681549139681212
LOC111131805	LOC111131805	0.025681658076873063
LOC111117306	LOC111117306	0.025687488496527716
LOC111107624	LOC111107624	0.025691109370466467
LOC111102443	LOC111102443	0.025695927351579537
LOC111133753	LOC111133753	0.025698400337071048
LOC111099179	LOC111099179	0.025698402097715914
LOC111104258	LOC111104258	0.025707500855066748
LOC111123474	LOC111123474	0.02570823481884721
LOC111113241	LOC111113241	0.02570953645384066
LOC111126682	LOC111126682	0.025714681358586608
LOC111120917	LOC111120917	0.025715797781392248
LOC111132262	LOC111132262	0.025716204511287085
LOC111109099	LOC111109099	0.02571857565552117
LOC111103561	LOC111103561	0.025720280166992994
LOC111102366	LOC111102366	0.025721778126494847
LOC111135759	LOC111135759	0.025722270715311177
LOC111112157	LOC111112157	0.025723333772828316
LOC111115247	LOC111115247	0.025729216531921947
LOC111100201	LOC111100201	0.02573006732423001
LOC111112871	LOC111112871	0.02573019816766005
LOC111112514	LOC111112514	0.02573153839139413
LOC111134004	LOC111134004	0.025738087502787395
LOC111111146	LOC111111146	0.025738236447370257
LOC111102131	LOC111102131	0.025740106377249786
LOC111129457	LOC111129457	0.025743539173951332
LOC111112297	LOC111112297	0.02574459214490225
LOC111113486	LOC111113486	0.025748647966291748
LOC111112676	LOC111112676	0.025750654002616922
LOC111127836	LOC111127836	0.0257508501328634
LOC111122237	LOC111122237	0.02575334810656877
LOC111121475	LOC111121475	0.025756339293704605
LOC111138136	LOC111138136	0.025758370246339514
LOC111127649	LOC111127649	0.02576146430596398
LOC111108390	LOC111108390	0.02576517973825272
LOC111108964	LOC111108964	0.025769560489786895
LOC111116421	LOC111116421	0.025773570468042604
LOC111129272	LOC111129272	0.025775298386430084
LOC111126994	LOC111126994	0.025779967500871834
LOC111132657	LOC111132657	0.025782821347941475
LOC111119879	LOC111119879	0.025784524560127094
LOC111108576	LOC111108576	0.02578692016185891
LOC111130397	LOC111130397	0.02578907165697171
LOC111123118	LOC111123118	0.025798113493936067
LOC111110954	LOC111110954	0.025801476898077984
LOC111127256	LOC111127256	0.025803447253232692
LOC111115024	LOC111115024	0.02580496655892369
LOC111127141	LOC111127141	0.02580670068948223
LOC111114576	LOC111114576	0.025806939451259704
LOC111099661	LOC111099661	0.025811615502397012
LOC111126754	LOC111126754	0.025812068679393365
LOC111113662	LOC111113662	0.0258133049478624
LOC111102248	LOC111102248	0.025815198739978323
LOC111117049	LOC111117049	0.025819606433730966
LOC111101718	LOC111101718	0.025826487379309017
LOC111109488	LOC111109488	0.025829479723743186
LOC111117056	LOC111117056	0.02583294787564633
LOC111133048	LOC111133048	0.025833007452819516
LOC111107051	LOC111107051	0.02583682022430174
LOC111107803	LOC111107803	0.02583735300530178
LOC111113540	LOC111113540	0.02583822575325212
LOC111109728	LOC111109728	0.025838953808907234
LOC111131405	LOC111131405	0.025839324351819567
LOC111102067	LOC111102067	0.025841903308766817
LOC111122299	LOC111122299	0.025843645273777693
LOC111104802	LOC111104802	0.02584387252523186
LOC111131683	LOC111131683	0.025846635965057544
LOC111111911	LOC111111911	0.025852349267465238
LOC111135687	LOC111135687	0.025853030973948282
LOC111124988	LOC111124988	0.025854793472838686
LOC111101855	LOC111101855	0.025859017339369367
LOC111133100	LOC111133100	0.025862132742407208
LOC111119492	LOC111119492	0.025863581170264823
LOC111113048	LOC111113048	0.025872731552670516
LOC111107854	LOC111107854	0.0258752966227488
LOC111121528	LOC111121528	0.025881343603974517
LOC111108583	LOC111108583	0.025881766984623893
LOC111101269	LOC111101269	0.02589104403484319
LOC111134712	LOC111134712	0.02589456875555098
LOC111117795	LOC111117795	0.02589488191196319
LOC111120342	LOC111120342	0.025901200802275873
LOC111106870	LOC111106870	0.025903311897625545
LOC111128635	LOC111128635	0.02590603112907509
LOC111107313	LOC111107313	0.025907898470506882
LOC111106635	LOC111106635	0.02591011559653452
LOC111137585	LOC111137585	0.025910548038216633
LOC111136567	LOC111136567	0.025912219446492024
LOC111121128	LOC111121128	0.025915624035593967
LOC111137608	LOC111137608	0.025918048611961737
LOC111135194	LOC111135194	0.025922835960045625
LOC111107693	LOC111107693	0.025925637513495622
LOC111136774	LOC111136774	0.025930854969529307
LOC111104541	LOC111104541	0.025931330799457156
LOC111113881	LOC111113881	0.025935449824703707
LOC111133569	LOC111133569	0.025939024298624477
LOC111133038	LOC111133038	0.02593973673581277
LOC111113596	LOC111113596	0.02594041567915009
LOC111129845	LOC111129845	0.025942129380812126
LOC111117656	LOC111117656	0.025942889241214243
LOC111113306	LOC111113306	0.025947170556109553
LOC111099069	LOC111099069	0.025949480363857347
LOC111111327	LOC111111327	0.025950097183487012
LOC111110477	LOC111110477	0.02595096819817643
LOC111117538	LOC111117538	0.025951941331417917
LOC111100564	LOC111100564	0.025952199883625578
LOC111108801	LOC111108801	0.025955499006010876
LOC111121369	LOC111121369	0.025956284273245006
LOC111111794	LOC111111794	0.0259563859663186
LOC111123205	LOC111123205	0.025959434739280075
LOC111099758	LOC111099758	0.02596320457746744
LOC111124170	LOC111124170	0.025963942087455595
LOC111100395	LOC111100395	0.025964922701979455
LOC111102267	LOC111102267	0.025965058305064594
LOC111124581	LOC111124581	0.025967343304378058
LOC111101466	LOC111101466	0.025967919043073166
LOC111131391	LOC111131391	0.025969268704607702
LOC111133072	LOC111133072	0.025981889323972426
LOC111131644	LOC111131644	0.025982175839537023
LOC111129918	LOC111129918	0.02598368710201189
LOC111121698	LOC111121698	0.02598381657669915
LOC111116541	LOC111116541	0.025984537699599897
LOC111104372	LOC111104372	0.02598627353808061
LOC111102397	LOC111102397	0.025986651525137155
LOC111138152	LOC111138152	0.025988844850474507
LOC111126941	LOC111126941	0.025991664431939426
LOC111121191	LOC111121191	0.02599208986989982
LOC111133101	LOC111133101	0.025992663917184824
LOC111134204	LOC111134204	0.025993256398183024
LOC111135720	LOC111135720	0.02599365291477355
LOC111115219	LOC111115219	0.025994898356172295
LOC111113383	LOC111113383	0.025998348545546078
LOC111101928	LOC111101928	0.025999213606295382
LOC111122543	LOC111122543	0.026004552824396624
LOC111106733	LOC111106733	0.026005472680100398
LOC111106178	LOC111106178	0.026006513767690163
LOC111105386	LOC111105386	0.02600918934001229
LOC111123182	LOC111123182	0.02601774686642002
LOC111113546	LOC111113546	0.02602247527761658
LOC111126502	LOC111126502	0.02602278880086863
LOC111121413	LOC111121413	0.026023311677106614
LOC111099825	LOC111099825	0.026027606841572914
LOC111116521	LOC111116521	0.026032154802867295
LOC111131307	LOC111131307	0.0260336285047099
LOC111118101	LOC111118101	0.026039021781955177
LOC111134094	LOC111134094	0.026045202115791283
LOC111125146	LOC111125146	0.02604533124948855
LOC111131255	LOC111131255	0.026049774227292766
LOC111112149	LOC111112149	0.02605147137338862
LOC111117913	LOC111117913	0.02605483511782895
LOC111107006	LOC111107006	0.026055304482794375
LOC111103278	LOC111103278	0.026058935345450288
LOC111135940	LOC111135940	0.026060786621679294
LOC111128651	LOC111128651	0.026063582492585353
LOC111131499	LOC111131499	0.02606451786978377
LOC111117694	LOC111117694	0.026065361630602222
LOC111112759	LOC111112759	0.02607164723958385
LOC111102472	LOC111102472	0.026073248278879555
LOC111116369	LOC111116369	0.026073627657139407
LOC111131621	LOC111131621	0.026074990020424866
LOC111127798	LOC111127798	0.026077284453918343
LOC111120409	LOC111120409	0.026079743875123875
LOC111137737	LOC111137737	0.026082051123891718
LOC111113687	LOC111113687	0.026082167299212252
LOC111102481	LOC111102481	0.026082758595698034
LOC111110923	LOC111110923	0.02608345643291548
LOC111112827	LOC111112827	0.02608874031374297
LOC111106939	LOC111106939	0.026093080194926073
LOC111137303	LOC111137303	0.026093698958851174
LOC111138385	LOC111138385	0.026094365074960185
LOC111104373	LOC111104373	0.026098437870765087
LOC111100722	LOC111100722	0.026099865663100213
LOC111101588	LOC111101588	0.026105943842507702
LOC111112142	LOC111112142	0.026107242957963944
LOC111109850	LOC111109850	0.026108207417070498
LOC111111261	LOC111111261	0.026109976009395602
LOC111115382	LOC111115382	0.026112507949144225
LOC111115775	LOC111115775	0.02611382809530792
LOC111108612	LOC111108612	0.026114212622593558
LOC111113433	LOC111113433	0.02611506658018908
LOC111104900	LOC111104900	0.026115240567541362
LOC111099043	LOC111099043	0.026115791112112038
LOC111099493	LOC111099493	0.026116232937646703
LOC111134619	LOC111134619	0.02611809004537456
LOC111124345	LOC111124345	0.02612076952687177
LOC111116387	LOC111116387	0.026123197033347516
LOC111119999	LOC111119999	0.026124707604990378
LOC111113940	LOC111113940	0.026128074362291066
LOC111110180	LOC111110180	0.026130113277007972
LOC111111824	LOC111111824	0.02613456106627274
LOC111119963	LOC111119963	0.026135423931413916
LOC111113690	LOC111113690	0.026135601620302273
LOC111118561	LOC111118561	0.026137770587268867
LOC111126526	LOC111126526	0.026138050082580484
LOC111130272	LOC111130272	0.026139214633591874
LOC111101937	LOC111101937	0.026143230747471515
LOC111114420	LOC111114420	0.02614948163922208
LOC111121674	LOC111121674	0.026156433606451073
LOC111128463	LOC111128463	0.02615689338429814
LOC111113154	LOC111113154	0.026157693910528156
LOC111113779	LOC111113779	0.026157985550941412
LOC111135581	LOC111135581	0.026158639304399427
LOC111108484	LOC111108484	0.026160201748205728
LOC111113536	LOC111113536	0.02616115941605884
LOC111101731	LOC111101731	0.02616304678327954
LOC111102273	LOC111102273	0.0261645270986465
LOC111132767	LOC111132767	0.026165148677203622
LOC111106586	LOC111106586	0.026171648278224182
LOC111109155	LOC111109155	0.026174405033427064
LOC111110437	LOC111110437	0.026177594414483838
LOC111135122	LOC111135122	0.026178099303993334
LOC111125425	LOC111125425	0.026181364160761503
LOC111100297	LOC111100297	0.02618212772011507
LOC111105391	LOC111105391	0.026184161809121077
LOC111131173	LOC111131173	0.026185130927869865
LOC111113401	LOC111113401	0.02618692695148838
LOC111116131	LOC111116131	0.026187484784364
LOC111106872	LOC111106872	0.02619149139882704
LOC111130880	LOC111130880	0.02619504210916013
LOC111125379	LOC111125379	0.026195452496809265
LOC111115189	LOC111115189	0.026197591249673097
LOC111128614	LOC111128614	0.02620362212978998
LOC111136844	LOC111136844	0.026208290490784495
LOC111113379	LOC111113379	0.02621073422567113
LOC111115780	LOC111115780	0.026214180049597108
LOC111119095	LOC111119095	0.026217081386109863
LOC111128280	LOC111128280	0.026218151089559733
LOC111110411	LOC111110411	0.026218888301917747
LOC111103750	LOC111103750	0.02622023084415348
LOC111132605	LOC111132605	0.02622164732474164
LOC111108122	LOC111108122	0.026222675026130703
LOC111104257	LOC111104257	0.026223483205279657
LOC111099472	LOC111099472	0.0262248617239376
LOC111123053	LOC111123053	0.02622729662952813
LOC111110154	LOC111110154	0.026228794252898
LOC111130986	LOC111130986	0.02623189989683422
LOC111128403	LOC111128403	0.02623297629849501
LOC111099832	LOC111099832	0.02623460357045154
LOC111121715	LOC111121715	0.026237619248997535
LOC111123568	LOC111123568	0.026241576177401204
LOC111123564	LOC111123564	0.026241794317187053
LOC111110581	LOC111110581	0.026242471048709897
LOC111115054	LOC111115054	0.02624419386880227
LOC111114933	LOC111114933	0.02624499886234746
LOC111131679	LOC111131679	0.02624759200614922
LOC111127467	LOC111127467	0.02624944049791112
LOC111106554	LOC111106554	0.026250798244508756
LOC111107299	LOC111107299	0.026252930960187312
LOC111116265	LOC111116265	0.02625304363432909
LOC111126697	LOC111126697	0.02625322693621129
LOC111131765	LOC111131765	0.026255014045072533
LOC111109220	LOC111109220	0.026255053774188023
LOC111106785	LOC111106785	0.026261394694902254
LOC111124080	LOC111124080	0.026263469059012834
LOC111120946	LOC111120946	0.026264796028435587
LOC111106192	LOC111106192	0.026265535792152093
LOC111126517	LOC111126517	0.026265639787606963
LOC111124012	LOC111124012	0.02626615194423783
LOC111128866	LOC111128866	0.026267538250921065
LOC111138396	LOC111138396	0.02627125987254358
LOC111126527	LOC111126527	0.02627204610405553
LOC111100425	LOC111100425	0.026275095827109338
LOC111122425	LOC111122425	0.026279710073336324
LOC111101351	LOC111101351	0.0262855637355417
LOC111101748	LOC111101748	0.02629099035424213
LOC111106300	LOC111106300	0.026291741641518342
LOC111105400	LOC111105400	0.026294466204265392
LOC111126668	LOC111126668	0.026295706238311067
LOC111105424	LOC111105424	0.026297542144790194
LOC111107679	LOC111107679	0.026297832208587783
LOC111115982	LOC111115982	0.02629824408347877
LOC111134513	LOC111134513	0.02629902340922451
LOC111121961	LOC111121961	0.026299459103380385
LOC111102706	LOC111102706	0.02629981283056925
LOC111123862	LOC111123862	0.026300486828356645
LOC111103808	LOC111103808	0.02630159596077593
LOC111109814	LOC111109814	0.026305401780271194
LOC111119264	LOC111119264	0.02631099133948892
LOC111117451	LOC111117451	0.026317238137416363
LOC111111356	LOC111111356	0.02632208480853966
LOC111128668	LOC111128668	0.02632289585799096
LOC111107223	LOC111107223	0.0263246673097683
LOC111108752	LOC111108752	0.026332112684258828
